Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8978840112686157,1.9971058368682861,7.27543306350708,1.0553338527679443,77.89344024658203,182.554443359375,1.1331732273101807,1026.17578125,76.51380157470703,182.20884704589844,1.1452094316482544,14399.3154296875,75.456787109375,181.2822265625,1.152227520942688,640.761962890625,1.72993803024292,2.645928144454956,0.8674289584159851,1.690550446510315,1509844.4750989047
500,1.8991987705230713,1.9971836805343628,7.800557613372803,1.0545620918273926,77.9767837524414,182.3502655029297,1.1291097402572632,806.3240966796875,75.759033203125,181.2848358154297,1.1170111894607544,601.499267578125,57.17780685424805,171.9325714111328,1.1708431243896484,2573.43017578125,1.262199878692627,1.8534544706344604,0.5784170031547546,4.285695552825928,1066053.67068823
1000,1.900388240814209,1.997253179550171,7.86364221572876,1.0538651943206787,78.25933837890625,182.13047790527344,1.1244852542877197,1329.797119140625,75.36548614501953,180.71578979492188,1.0967998504638672,939.4384765625,56.513465881347656,170.04702758789062,1.189085602760315,2743.0537109375,1.2681615352630615,1.8893308639526367,0.6026164889335632,3.8147027492523193,1111933.992441537
1500,1.8803855180740356,1.995954990386963,8.47815990447998,1.065770149230957,77.87752532958984,181.58737182617188,1.1267255544662476,4325.796875,74.8104019165039,180.05615234375,1.0839545726776123,1030.72265625,56.0198974609375,166.68685913085938,1.2184958457946777,540.1390380859375,1.0541644096374512,1.2469151020050049,1.2698826789855957,12.789817810058594,2563530.356830109
2000,1.884097933769226,1.9962170124053955,9.587909698486328,1.0635302066802979,71.99549865722656,178.32225036621094,1.4360030889511108,2303.427734375,69.95211029052734,178.45367431640625,1.4796594381332397,791.9791870117188,54.49224090576172,167.82647705078125,1.6296294927597046,1275.2437744140625,1.0190660953521729,1.1037793159484863,3.621486186981201,23.813344955444336,19236974.505359747
2500,1.9294207096099854,1.9986618757247925,10.967148780822754,1.0372748374938965,69.69215393066406,173.83628845214844,1.5810316801071167,6408.6201171875,64.09333801269531,175.47552490234375,1.5911082029342651,3560.83154296875,54.328521728515625,167.49276733398438,1.6431959867477417,737.1221923828125,1.0128065347671509,1.0743911266326904,4.4926252365112305,28.900440216064453,32586938.630232472
3000,1.9068313837051392,1.9976131916046143,11.693540573120117,1.050114631652832,68.5982666015625,172.8262176513672,1.6096665859222412,9357.0966796875,62.50802230834961,174.0620574951172,1.630049228668213,1253.3743896484375,54.42283248901367,167.25086975097656,1.6461856365203857,494.8050537109375,1.0699868202209473,1.280906081199646,4.727975368499756,27.958858489990234,38208208.264297836
3500,1.8996707201004028,1.9972113370895386,11.462902069091797,1.0542854070663452,68.65715789794922,171.60977172851562,1.6607609987258911,728.8720703125,63.556827545166016,172.76145935058594,1.6433665752410889,1434.68408203125,46.43374252319336,166.00970458984375,1.7937833070755005,1743.44140625,1.4140249490737915,1.8379924297332764,6.8528056144714355,35.68722915649414,61531080.668326
4000,1.9004210233688354,1.9972549676895142,11.33331298828125,1.053846001625061,64.90901184082031,169.52822875976562,1.7629889249801636,6394.91748046875,59.44630813598633,171.28390502929688,1.7273906469345093,2634.135986328125,42.12717056274414,164.7483673095703,1.8939638137817383,1782.4873046875,1.23001229763031,1.6339925527572632,9.930399894714355,22.583303451538086,103861700.29680355
4500,1.901122808456421,1.997295618057251,11.234201431274414,1.0534355640411377,63.88930892944336,168.09909057617188,1.8149135112762451,1350.32421875,56.56465148925781,169.7843475341797,1.7957044839859009,694.9151000976562,36.12984848022461,162.97711181640625,2.058032274246216,899.1201782226562,1.2123312950134277,1.6073590517044067,10.935836791992188,20.644214630126953,131843034.8703461
4999,1.9000450372695923,1.997233271598816,11.17805004119873,1.0540661811828613,62.819244384765625,167.05152893066406,1.8549083471298218,1262.570068359375,53.922306060791016,168.57244873046875,1.8564636707305908,1572.0494384765625,31.554960250854492,161.55482482910156,2.2141730785369873,1534.5462646484375,1.2118605375289917,1.6067825555801392,11.247299194335938,20.481592178344727,153375063.94011745
