Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8892008066177368,1.9965612888336182,7.316578388214111,1.060474157333374,77.8853530883789,182.55592346191406,1.1332443952560425,994.5504150390625,76.5311508178711,182.20875549316406,1.1450819969177246,7912.27197265625,75.47186279296875,181.2869873046875,1.1521841287612915,689.2009887695312,1.71743905544281,2.6333725452423096,0.8549273014068604,1.7252064943313599,1496370.899732787
500,1.9207737445831299,1.9982990026474,7.8257317543029785,1.0421339273452759,76.1545181274414,181.9495849609375,1.1387430429458618,893.0895385742188,77.08637237548828,181.3437957763672,1.0855997800827026,686.3277587890625,52.32955551147461,161.92100524902344,1.1257160902023315,4226.3701171875,1.9474165439605713,2.688675880432129,0.6820484399795532,1.8826873302459717,1188459.856782984
1000,1.925520658493042,1.9985040426254272,7.978291988372803,1.0394580364227295,75.18853759765625,181.6240997314453,1.1468933820724487,1727.6087646484375,76.37960815429688,180.5561981201172,1.0660561323165894,826.7960205078125,52.89527893066406,158.8929443359375,1.134824275970459,438.9786682128906,2.007858991622925,2.707383632659912,0.6806861162185669,1.84552001953125,1205614.7111699139
1500,1.925734519958496,1.9985129833221436,8.11634635925293,1.0393378734588623,74.41787719726562,181.14622497558594,1.1585053205490112,1357.037109375,75.90160369873047,179.56007385253906,1.0571357011795044,3067.733642578125,53.06691360473633,156.02427673339844,1.1608773469924927,4605.203125,2.0163092613220215,2.6920807361602783,0.6996582746505737,1.886378288269043,1291759.4237994847
2000,1.9289472103118896,1.998643398284912,8.240912437438965,1.0375391244888306,73.48865509033203,180.3992156982422,1.1752855777740479,793.0980834960938,73.17214965820312,178.24429321289062,1.071085810661316,924.9232177734375,53.60874938964844,152.81881713867188,1.1900798082351685,72125.703125,2.034175157546997,2.697235584259033,0.7153642773628235,1.8737952709197998,1413078.508027573
2500,1.9269839525222778,1.99856436252594,8.370078086853027,1.0386371612548828,72.99594116210938,179.19979858398438,1.1965938806533813,1082.1365966796875,71.33231353759766,176.8091278076172,1.0853089094161987,318.355224609375,53.96284103393555,149.39048767089844,1.2233374118804932,531.7275390625,2.069789409637451,2.7193236351013184,0.7178947925567627,1.8182430267333984,1527413.7595660263
3000,1.9268869161605835,1.9985605478286743,8.491157531738281,1.038691759109497,68.80809783935547,177.01377868652344,1.2661304473876953,2972.44921875,68.66629791259766,174.70108032226562,1.1106417179107666,1052.884521484375,53.501678466796875,145.6303253173828,1.2740421295166016,1608.716796875,2.063687801361084,2.699054479598999,0.7335638403892517,1.8686861991882324,1785504.794402932
3500,1.9242043495178223,1.9984486103057861,8.614879608154297,1.0401979684829712,58.375370025634766,173.47384643554688,1.4174730777740479,801.5855102539062,67.33968353271484,172.94558715820312,1.133426308631897,457.5332946777344,52.66259765625,143.4143829345703,1.3249293565750122,861.2196044921875,2.0759594440460205,2.7017180919647217,0.7828373312950134,1.86125910282135,2296897.177379297
4000,1.9243133068084717,1.9984533786773682,8.651798248291016,1.0401365756988525,52.761112213134766,170.33203125,1.5253734588623047,625.76904296875,65.90833282470703,171.9875946044922,1.1663095951080322,534.9151611328125,52.335716247558594,144.34043884277344,1.376200556755066,1749.1109619140625,2.068188190460205,2.709160566329956,0.8660328984260559,1.843349575996399,2935164.9962937227
4500,1.9248675107955933,1.9984766244888306,8.646463394165039,1.0398249626159668,50.577823638916016,168.5324249267578,1.5765657424926758,1251.719482421875,65.55279541015625,171.34239196777344,1.1830462217330933,1396.93212890625,51.9282112121582,144.0658721923828,1.4715335369110107,620.751708984375,2.0535035133361816,2.72745943069458,0.9609466195106506,1.7980259656906128,3648729.902052315
4999,1.9247678518295288,1.9984724521636963,8.643914222717285,1.0398809909820557,50.18384552001953,168.08587646484375,1.5907613039016724,2946.966796875,65.25928497314453,171.03131103515625,1.1964186429977417,464.9024658203125,51.50823974609375,143.29025268554688,1.5729894638061523,898.7753295898438,2.0040295124053955,2.728297233581543,1.0441631078720093,1.7898489236831665,4323274.181736909
