Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8972585201263428,1.997068166732788,7.288285732269287,1.0557016134262085,77.8808364868164,182.55775451660156,1.133277416229248,1039.4722900390625,76.52571868896484,182.2091064453125,1.145105242729187,9439.6494140625,75.45269775390625,181.2901153564453,1.1524102687835693,661.21240234375,1.722412347793579,2.6400411128997803,0.8748616576194763,1.6736418008804321,1525715.3415560045
500,1.9068785905838013,1.9976156949996948,7.846203804016113,1.050087332725525,78.1972885131836,182.18373107910156,1.1350425481796265,333.20269775390625,77.79240417480469,181.6560516357422,1.0921297073364258,9064.111328125,57.215667724609375,165.77760314941406,1.0804144144058228,885.5850219726562,1.8977445363998413,2.6308131217956543,0.6812155246734619,2.033687114715576,1145356.8994761605
1000,1.9077571630477905,1.9976626634597778,7.971197128295898,1.04957914352417,77.82044982910156,181.70941162109375,1.1430778503417969,836.4093017578125,75.84265899658203,180.8594970703125,1.093841552734375,9696.021484375,53.648681640625,161.63180541992188,1.1330331563949585,3475.2939453125,1.929526925086975,2.647164821624756,0.7272898554801941,1.9958831071853638,1314086.3606839248
1500,1.9065666198730469,1.9975990056991577,8.063755989074707,1.0502680540084839,77.60833740234375,181.3790740966797,1.1530615091323853,539.432861328125,73.96598052978516,180.01358032226562,1.1094883680343628,979.3419189453125,51.536964416503906,158.85545349121094,1.1921520233154297,1875.48388671875,1.8839524984359741,2.6411263942718506,0.7812520265579224,1.9959384202957153,1537288.5257410163
2000,1.9068901538848877,1.9976162910461426,8.099671363830566,1.05008065700531,76.65684509277344,181.03794860839844,1.1703064441680908,1717.017822265625,73.83904266357422,179.46786499023438,1.116965413093567,962.14990234375,50.12378692626953,157.6624298095703,1.2535896301269531,6177.359375,1.7978672981262207,2.5992610454559326,0.8622462749481201,2.06819486618042,1831105.7245899492
2500,1.9055989980697632,1.9975464344024658,8.117971420288086,1.0508289337158203,72.76496887207031,180.3136444091797,1.2124836444854736,406.8412170410156,73.04743194580078,179.0368194580078,1.1313234567642212,1439.4901123046875,49.26618194580078,156.3129119873047,1.3262619972229004,767.4202880859375,1.7463196516036987,2.5746912956237793,0.9298829436302185,2.0928330421447754,2197292.072150426
3000,1.9053852558135986,1.9975347518920898,8.119169235229492,1.0509530305862427,69.84654998779297,179.74005126953125,1.2450422048568726,1533.5972900390625,72.59456634521484,178.821044921875,1.1429795026779175,6351.4052734375,48.362640380859375,154.9545440673828,1.4197739362716675,1584.6756591796875,1.6754891872406006,2.5282492637634277,1.0226316452026367,2.1450438499450684,2684061.8504176727
3500,1.905327320098877,1.9975314140319824,8.117735862731934,1.050986647605896,68.35833740234375,179.37266540527344,1.2632752656936646,777.9204711914062,72.5788345336914,178.60459899902344,1.1508785486221313,690.0230712890625,48.24155807495117,153.99374389648438,1.498863935470581,1285.4674072265625,1.62285315990448,2.487215995788574,1.1061244010925293,2.182556390762329,3130751.3023132565
4000,1.905199646949768,1.9975247383117676,8.1173095703125,1.051060676574707,68.05706787109375,179.23141479492188,1.2690660953521729,2299.10107421875,72.76610565185547,178.44166564941406,1.1565401554107666,690.7262573242188,48.47206497192383,153.17205810546875,1.56374990940094,1028.6719970703125,1.565170168876648,2.428331136703491,1.1946691274642944,2.2573938369750977,3561164.1096171704
4500,1.905155062675476,1.9975221157073975,8.117243766784668,1.0510865449905396,68.03601837158203,179.17022705078125,1.2710541486740112,1555.3642578125,72.78103637695312,178.3436737060547,1.161665678024292,588.02490234375,48.777122497558594,152.62335205078125,1.6011765003204346,3074.232177734375,1.5306594371795654,2.3875210285186768,1.2498033046722412,2.313823938369751,3837555.397407201
4999,1.9051454067230225,1.9975215196609497,8.117255210876465,1.051092267036438,68.056884765625,179.16262817382812,1.2713360786437988,1232.449462890625,72.7729721069336,178.31365966796875,1.1629722118377686,538.1529541015625,48.78145217895508,152.54623413085938,1.6086434125900269,3346.9609375,1.5246734619140625,2.380070924758911,1.2601251602172852,2.3241775035858154,3892533.5162875126
