epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.43268537521362305,6.163873195648193,0.11056011915206909,,6.259862899780273,0.002999999704010574,0.02999999703921747,1.8454177379608154,1.9929873943328857,5.205366611480713,1.087587833404541,76.3641128540039,182.0656280517578,0.07033278793096542,510.0743408203125,77.21160125732422,182.4294891357422,0.06993217021226883,327.9134826660156,77.51546478271484,181.45960998535156,0.06923018395900726,1852.96728515625,1.003196120262146,1.0239859819412231,0.9033270478248596,25.50893783569336,inf
500,0.04334922879934311,13.118143081665039,0.32082411646842957,,13.629426956176758,0.0029263178201258035,0.02926295708101175,1.8665521144866943,1.994890809059143,7.985616683959961,1.0742433071136475,91.16275024414062,198.1357421875,0.6584730744361877,45413.21484375,104.26107025146484,215.58627319335938,0.7396880388259888,594.3598022460938,104.37126922607422,213.68072509765625,0.9823696613311768,5111.421875,1.0000792741775513,1.0008612871170044,0.4979833960533142,293.88348388671875,inf
1000,0.043359652161598206,13.118635177612305,0.322664737701416,,13.629430770874023,0.0027130669537502256,0.027129808451334846,1.8044887781143188,1.9882724285125732,14.20442008972168,1.1149104833602905,84.11129760742188,188.46145629882812,0.8651121258735657,959.347412109375,88.26582336425781,197.13134765625,0.9576772451400757,365.8373107910156,94.62648010253906,200.8774871826172,1.158406138420105,7963.400390625,1.0000600814819336,1.0006659030914307,0.5064414143562317,373.685546875,inf
1500,0.04333560913801193,13.119526863098145,0.3244239389896393,,13.632292747497559,0.002381121585490829,0.023809358600580043,1.7701489925384521,1.9831629991531372,21.33609390258789,1.1394954919815063,81.91484832763672,185.40574645996094,1.0022691488265991,4355.29541015625,84.07585906982422,191.69866943359375,1.0923221111297607,231.6237030029297,86.51969146728516,194.63673400878906,1.3126394748687744,38957.30078125,1.0000433921813965,1.0004916191101074,0.5307976007461548,502.0750427246094,inf
2000,0.04333588480949402,13.120426177978516,0.32626405358314514,,13.632282257080078,0.0019629748407922155,0.01962663629507368,1.9110997915267944,1.9978364706039429,24.036962509155273,1.0476518869400024,80.0602035522461,184.79443359375,1.0958805084228516,494.0310363769531,81.92369842529297,189.0689239501953,1.1798923015594482,332.3404541015625,84.19534301757812,191.7754669189453,1.3981027603149414,31445.765625,1.0000336170196533,1.0003876686096191,0.5451279282569885,721.5889892578125,inf
2500,0.04332701489329338,13.120956420898438,0.3277699053287506,,13.632328033447266,0.0014995578364251723,0.014991075536818636,1.9033337831497192,1.9974212646484375,25.389297485351562,1.0521457195281982,80.12913513183594,184.59681701660156,1.1435002088546753,2891.46240234375,81.22737121582031,187.72064208984375,1.2326909303665161,1591.521240234375,83.2538833618164,190.47360229492188,1.4495652914047241,8153.39599609375,1.0000276565551758,1.0003217458724976,0.5573869943618774,939.9933471679688,inf
3000,0.043310899287462234,13.121670722961426,0.3300090730190277,,13.63395881652832,0.0010362330575932738,0.010356437310683876,1.8589510917663574,1.9942457675933838,26.9559268951416,1.0789859294891357,80.55110931396484,184.19638061523438,1.1676034927368164,469.4765319824219,79.97051239013672,187.051025390625,1.2659730911254883,646.3737182617188,82.46385192871094,189.6072998046875,1.4798903465270996,10925.0966796875,1.0000234842300415,1.000278353691101,0.5738707780838013,1052.0330810546875,inf
3500,0.04330747202038765,13.122697830200195,0.3326667547225952,,13.635171890258789,0.000618353961822141,0.00617639229766675,1.8658781051635742,1.9948354959487915,27.11661148071289,1.074661374092102,81.16647338867188,184.06442260742188,1.17423677444458,1317.6309814453125,78.95667266845703,186.90097045898438,1.2832894325256348,1658.747314453125,83.1989517211914,189.2427520751953,1.4828962087631226,14011.2802734375,1.0000213384628296,1.0002540349960327,0.5730191469192505,1312.15478515625,inf
4000,0.04329473525285721,13.123462677001953,0.3344842195510864,,13.63578987121582,0.0002868254665407142,0.0028601124277275675,1.8495762348175049,1.993389368057251,27.387453079223633,1.0849227905273438,80.96141815185547,184.15159606933594,1.1791547536849976,2482.3681640625,78.50740814208984,186.84796142578125,1.2903343439102173,346.5054626464844,82.9483642578125,189.22486877441406,1.4886631965637207,45356.28515625,1.0000203847885132,1.0002429485321045,0.5715622901916504,1557.658447265625,inf
4500,0.04328760504722595,13.124028205871582,0.3361886739730835,,13.63635540008545,7.409989076198911e-05,0.00073221828041645,1.8456560373306274,1.9930107593536377,27.431169509887695,1.0874345302581787,81.1617431640625,184.1522979736328,1.1783432960510254,54237.19921875,78.58451080322266,186.79592895507812,1.290417194366455,434.92120361328125,82.91439819335938,189.2262420654297,1.489603042602539,19440.326171875,1.0000196695327759,1.0002349615097046,0.5702739953994751,1838.3760986328125,inf
4999,0.04326491430401802,13.12425422668457,0.3365989625453949,,13.638530731201172,1e-06,1e-06,1.8457999229431152,1.9930249452590942,27.42962074279785,1.0873420238494873,81.15766143798828,184.1501922607422,1.1783465147018433,20089.8515625,78.60602569580078,186.80029296875,1.2903084754943848,371.6470031738281,82.93241882324219,189.2299346923828,1.4894306659698486,200989.625,1.0000194311141968,1.0002315044403076,0.5696592926979065,2155.040771484375,inf
