Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8975046873092651,1.9970828294754028,7.2995524406433105,1.0555567741394043,77.88044738769531,182.5562744140625,1.133286952972412,1173.401611328125,76.49950408935547,182.2028350830078,1.1452993154525757,85386.8046875,75.45909118652344,181.29139709472656,1.1523823738098145,641.2606201171875,1.7212802171707153,2.6389472484588623,0.8755627870559692,1.6786624193191528,1529533.550168565
500,1.8863580226898193,1.9963717460632324,8.10827922821045,1.0621733665466309,77.22030639648438,182.26966857910156,1.1459226608276367,728.7603149414062,76.34501647949219,182.154296875,1.1164547204971313,640.8273315429688,61.86650085449219,168.42950439453125,1.087661862373352,3852.643798828125,1.0273853540420532,1.138427495956421,0.694240927696228,22.90919303894043,1253283.190691654
1000,1.8781803846359253,1.9957945346832275,8.355905532836914,1.0671073198318481,76.60044860839844,181.5368194580078,1.155076503753662,2047.7440185546875,75.81756591796875,181.15597534179688,1.1124770641326904,649.5675048828125,58.716800689697266,164.34765625,1.1170860528945923,2033.770263671875,1.033008337020874,1.1663258075714111,0.8144336938858032,15.224199295043945,1562995.334905508
1500,1.8729065656661987,1.9953969717025757,8.505645751953125,1.0703262090682983,75.2293472290039,180.945068359375,1.1745799779891968,922.1385498046875,74.76425170898438,180.11927795410156,1.12755286693573,9906.7197265625,56.74006271362305,163.23634338378906,1.163098931312561,798.0366821289062,1.0269999504089355,1.1427369117736816,0.9627981185913086,14.927201271057129,2018360.1843577302
2000,1.864148736000061,1.9946916103363037,8.614023208618164,1.0757360458374023,74.91661834716797,180.46107482910156,1.1874732971191406,547.3601684570312,74.29428100585938,179.40199279785156,1.1446284055709839,2369.316650390625,53.76689147949219,162.75282287597656,1.245974063873291,874.783203125,1.0219773054122925,1.1209511756896973,1.0986407995224,15.629178047180176,2564360.7275556377
2500,1.8629343509674072,1.9945892095565796,8.646751403808594,1.0764927864074707,73.46676635742188,180.1408233642578,1.2097961902618408,638.5450439453125,73.55862426757812,179.00668334960938,1.16371488571167,1790.153076171875,51.92689895629883,162.47244262695312,1.341870665550232,3166.5849609375,1.0176414251327515,1.1008347272872925,1.2487612962722778,16.987102508544922,3263787.289391878
3000,1.8629142045974731,1.9945875406265259,8.650359153747559,1.076505422592163,71.72320556640625,179.85218811035156,1.2312145233154297,305.61981201171875,72.69966125488281,178.6842498779297,1.180071234703064,6612.498046875,50.76700973510742,161.62371826171875,1.4403090476989746,2561.027587890625,1.0146937370300293,1.0866132974624634,1.4014298915863037,18.17778778076172,4059038.224903453
3500,1.8637527227401733,1.9946582317352295,8.646063804626465,1.075982689857483,70.887451171875,179.7017364501953,1.2411575317382812,690.1678466796875,72.56773376464844,178.52874755859375,1.1869730949401855,1034.819580078125,51.199867248535156,160.62600708007812,1.5092169046401978,2419.35986328125,1.0135799646377563,1.0811525583267212,1.5228476524353027,18.59444236755371,4683972.320655213
4000,1.8637425899505615,1.9946573972702026,8.645709991455078,1.0759891271591187,70.52680969238281,179.62242126464844,1.245820164680481,1949.06689453125,72.2884750366211,178.45077514648438,1.1933993101119995,1121.8349609375,51.87253952026367,159.84893798828125,1.5537445545196533,4091.9267578125,1.012998104095459,1.0782804489135742,1.6192039251327515,18.78818702697754,5174196.909867493
4500,1.8637690544128418,1.9946595430374146,8.645580291748047,1.0759724378585815,70.54092407226562,179.5845489501953,1.246630311012268,3970311.0,72.19145202636719,178.390625,1.1973308324813843,806.7015991210938,52.063438415527344,159.48036193847656,1.5819212198257446,2479.579833984375,1.012743353843689,1.0770111083984375,1.6753697395324707,18.884733200073242,5472194.159316184
4999,1.863768219947815,1.9946595430374146,8.645554542541504,1.0759730339050293,70.57056427001953,179.5780487060547,1.2466586828231812,3968.536865234375,72.23149871826172,178.3839874267578,1.197856068611145,1194.467041015625,52.062713623046875,159.42037963867188,1.5879384279251099,1924.40087890625,1.0127116441726685,1.0768554210662842,1.6865525245666504,18.889692306518555,5532208.900309263
