Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8407071828842163,1.9925158023834229,5.222754955291748,1.0906304121017456,76.46626281738281,182.04183959960938,0.07020516693592072,1122.2899169921875,77.43354797363281,182.39869689941406,0.0698007121682167,366.3899841308594,77.7665023803711,181.26702880859375,0.06909990310668945,1637.0255126953125,1.0091121196746826,1.0572915077209473,0.9006527066230774,24.89533042907715,inf
500,1.8779984712600708,1.9957811832427979,7.546377658843994,1.0672179460525513,80.92578887939453,186.96006774902344,0.6238231658935547,654.5711059570312,68.85401916503906,195.2162628173828,0.8497030138969421,757.179931640625,75.19402313232422,191.56736755371094,0.9731296896934509,9748.1328125,1.0006210803985596,1.005287766456604,0.2685619294643402,260.8544921875,inf
1000,1.724888563156128,1.9746147394180298,12.143610000610352,1.1745306253433228,78.3316650390625,183.0548858642578,0.7941474318504333,4044.438232421875,74.79317474365234,188.50909423828125,0.9508302807807922,4905.97412109375,79.43834686279297,187.2303924560547,1.0612478256225586,6824.40673828125,1.000440001487732,1.0039253234863281,0.2877143919467926,227.78067016601562,inf
1500,1.7973421812057495,1.9873000383377075,19.264432907104492,1.1198958158493042,77.53744506835938,182.2495880126953,0.9113395810127258,467.9150390625,76.4393310546875,185.86070251464844,1.039588212966919,1359.442626953125,78.8101806640625,185.1038055419922,1.1569840908050537,130947.734375,1.000353455543518,1.0032453536987305,0.3143156170845032,220.84298706054688,inf
2000,1.7751870155334473,1.9839831590652466,24.35951805114746,1.135786533355713,77.92620086669922,182.0382843017578,0.9871012568473816,564.8493041992188,77.7422103881836,184.37741088867188,1.100529670715332,827.0665893554688,77.81898498535156,183.69712829589844,1.2298431396484375,14996.189453125,1.0002764463424683,1.0026228427886963,0.3149265646934509,209.9475555419922,inf
2500,1.7848951816558838,1.9854938983917236,26.441059112548828,1.1287405490875244,77.90855407714844,181.77337646484375,1.035438060760498,1393.57568359375,78.86137390136719,183.81033325195312,1.1373984813690186,480.3589782714844,77.35237121582031,183.05653381347656,1.2778122425079346,8415.3037109375,1.0002094507217407,1.0020521879196167,0.31710296869277954,220.014404296875,inf
3000,1.8022966384887695,1.9879789352416992,27.10113525390625,1.116432547569275,78.27017974853516,181.8604278564453,1.0576846599578857,1035.9346923828125,77.91378784179688,183.52867126464844,1.1680152416229248,589.2299194335938,76.3897476196289,182.6732177734375,1.3105394840240479,3668.4462890625,1.0001659393310547,1.0016661882400513,0.3195236027240753,243.98394775390625,inf
3500,1.798690915107727,1.9874870777130127,27.241939544677734,1.1189497709274292,77.71134948730469,181.99246215820312,1.0724060535430908,483.28497314453125,78.0680923461914,183.34130859375,1.1773483753204346,770.5728149414062,75.97291564941406,182.62689208984375,1.3228178024291992,83010.6171875,1.0001355409622192,1.0013885498046875,0.3222564458847046,266.79742431640625,inf
4000,1.7897511720657349,1.986215591430664,27.509288787841797,1.1252652406692505,77.9393310546875,182.01397705078125,1.0747889280319214,1531.7608642578125,77.94401550292969,183.34341430664062,1.18160879611969,553.154296875,76.10477447509766,182.68089294433594,1.3244260549545288,30825.44921875,1.0001044273376465,1.0010933876037598,0.3215954005718231,333.97552490234375,inf
4500,1.7911630868911743,1.9864213466644287,27.504322052001953,1.124260663986206,77.89500427246094,181.99722290039062,1.075640082359314,1328.213134765625,77.95364379882812,183.3686065673828,1.182311773300171,392.08782958984375,75.98516082763672,182.65048217773438,1.3260773420333862,17213.810546875,1.0000814199447632,1.0008612871170044,0.3211023807525635,571.3338623046875,inf
4999,1.7914316654205322,1.9864602088928223,27.50445556640625,1.1240698099136353,77.9095230102539,181.98863220214844,1.0755620002746582,1405.7994384765625,77.9871597290039,183.36788940429688,1.1821070909500122,371.2644348144531,76.02346801757812,182.64944458007812,1.325736165046692,16876.08203125,1.000071406364441,1.000757098197937,0.32087263464927673,1295.6295166015625,inf
