Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8899614810943604,1.9966111183166504,7.3163161277771,1.0600208044052124,77.88282775878906,182.55209350585938,1.133265733718872,982.9801635742188,76.53303527832031,182.2058868408203,1.145080327987671,3564.403564453125,75.4955062866211,181.2827606201172,1.151696801185608,600.5464477539062,1.8419264554977417,2.731421947479248,0.9162188768386841,1.6069846153259277,10.018381587432133
500,1.8572509288787842,1.9940954446792603,19.99285316467285,1.0800553560256958,65.27386474609375,170.2882537841797,1.6426056623458862,962.974365234375,65.55827331542969,168.81723022460938,1.6234687566757202,1134.6826171875,61.861541748046875,170.7988739013672,1.4950957298278809,556.8240966796875,1.0841675996780396,1.3597979545593262,9.415558815002441,8.564754486083984,750.5283968055916
1000,1.8651833534240723,1.994777798652649,21.608348846435547,1.0750926733016968,56.16714859008789,153.09596252441406,2.402252674102783,1050.8634033203125,60.47097396850586,151.86045837402344,2.273818016052246,842.7640380859375,51.007686614990234,149.9438018798828,1.986340880393982,1407.6414794921875,1.070837140083313,1.3212802410125732,11.166963577270508,7.971889972686768,2618.0916864674055
1500,1.8660142421722412,1.9948464632034302,22.33830451965332,1.0745768547058105,54.36750030517578,145.4385223388672,2.9759554862976074,12002.2119140625,58.252445220947266,144.05947875976562,2.802478313446045,598.3552856445312,42.823486328125,136.15859985351562,2.475618362426758,2387.95849609375,1.0619450807571411,1.2915995121002197,12.088610649108887,7.854466915130615,5575.437910493795
2000,1.8668880462646484,1.9949182271957397,22.763643264770508,1.0740351676940918,55.00110626220703,142.21583557128906,3.378937005996704,14121.0498046875,57.35609436035156,140.62803649902344,3.198683977127075,1544.8154296875,40.927974700927734,128.3822784423828,2.7754430770874023,745.556640625,1.0559568405151367,1.2697112560272217,12.816245079040527,7.950107097625732,8751.577224495675
2500,1.8692214488983154,1.9951069355010986,23.033737182617188,1.0725924968719482,54.79597473144531,140.908935546875,3.718303918838501,3387.58642578125,56.74525833129883,139.19912719726562,3.509458303451538,1467.4527587890625,40.695884704589844,123.4877700805664,2.974119186401367,4317.45458984375,1.0512280464172363,1.251835823059082,13.552203178405762,8.040653228759766,12114.83911632868
3000,1.871544361114502,1.995290994644165,23.2071590423584,1.071162223815918,55.1578369140625,140.4219207763672,3.9582300186157227,2960.497802734375,56.722965240478516,138.69161987304688,3.7369699478149414,941.5494384765625,40.84083557128906,120.32523345947266,3.123915910720825,5298.7919921875,1.0476205348968506,1.2379519939422607,14.380972862243652,8.081665992736816,15421.627677279377
3500,1.8735361099243164,1.9954454898834229,23.321388244628906,1.069940447807312,55.666378021240234,140.37966918945312,4.113391399383545,2908.357666015625,55.92434310913086,138.48167419433594,3.925485849380493,3867.718505859375,40.80264663696289,118.22930145263672,3.245284080505371,2336.182373046875,1.043680191040039,1.2220473289489746,15.280350685119629,8.243490219116211,18673.851102644614
4000,1.874925136566162,1.995551586151123,23.38752555847168,1.069090723991394,55.970760345458984,140.4623565673828,4.204841136932373,2077.88232421875,55.697078704833984,138.37738037109375,4.036457061767578,4685.7265625,40.73805618286133,116.92802429199219,3.3342528343200684,2324.148193359375,1.0414788722991943,1.2129663228988647,15.966547966003418,8.352352142333984,21132.1538334426
4500,1.8756532669067383,1.995606541633606,23.415258407592773,1.0686461925506592,56.176204681396484,140.5252685546875,4.24216365814209,1846.39501953125,55.67462158203125,138.38067626953125,4.083067893981934,3559.657958984375,40.762908935546875,116.37157440185547,3.3766658306121826,2074.62646484375,1.0441197156906128,1.22551429271698,16.3574161529541,7.594641208648682,22401.430980652534
4999,1.875760555267334,1.9956146478652954,23.420185089111328,1.0685807466506958,56.22180938720703,140.5528106689453,4.248054027557373,1897.9793701171875,55.68471908569336,138.39498901367188,4.090566158294678,2990.316162109375,40.78029251098633,116.30810546875,3.383697032928467,2128.27099609375,1.0448561906814575,1.2288761138916016,16.43673324584961,7.433361053466797,22634.492068827705
