Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8949851989746094,1.9969297647476196,7.302406311035156,1.0570416450500488,77.92389678955078,182.552001953125,1.1332241296768188,2264.0888671875,76.53376007080078,182.19580078125,1.1453438997268677,18666.078125,75.54740905761719,181.24853515625,1.151698350906372,664.3759155273438,2.6729378700256348,2.988656520843506,0.6204900741577148,1.1040223836898804,6.773159419605083
500,1.8670732975006104,1.9949333667755127,7.797177314758301,1.0739203691482544,7.622500419616699,79.72942352294922,5.697473049163818,5739.06103515625,14.183115005493164,127.9759521484375,3.2742958068847656,1531.4561767578125,7.565187931060791,105.27080535888672,4.717517375946045,4661.5009765625,1.3922747373580933,2.191335678100586,1.7022502422332764,2.516416072845459,1168.085183388529
1000,1.8705120086669922,1.9952096939086914,7.914285659790039,1.0717971324920654,8.640084266662598,70.39822387695312,6.274923801422119,10059.1552734375,13.274141311645508,103.53445434570312,3.86883544921875,7817.06103515625,7.089686393737793,80.54901885986328,5.98040246963501,2135.212646484375,1.3076149225234985,2.0128870010375977,2.235517978668213,2.995321750640869,2568.6741533151035
1500,1.8720766305923462,1.9953324794769287,7.985231399536133,1.0708353519439697,9.144088745117188,65.1968765258789,6.8037824630737305,13636.025390625,13.05060863494873,92.33722686767578,4.259965419769287,19232.85546875,7.837104320526123,70.24565124511719,6.656430244445801,36373.96875,1.2766555547714233,1.9433354139328003,2.603904962539673,3.165003538131714,4011.534333534318
2000,1.8728481531143188,1.9953923225402832,8.040607452392578,1.0703619718551636,9.46275806427002,62.44504165649414,7.208466053009033,15271.0361328125,12.912358283996582,85.1767349243164,4.582237243652344,10735.462890625,8.403985023498535,64.2845687866211,7.244537353515625,1156.8131103515625,1.2369658946990967,1.8482779264450073,2.942617654800415,3.398216962814331,5661.790310503367
2500,1.8729034662246704,1.995396614074707,8.082695007324219,1.0703279972076416,9.616531372070312,60.90259552001953,7.552805423736572,6055.1767578125,12.816267013549805,80.98112487792969,4.825509548187256,3887.566162109375,8.825533866882324,60.872894287109375,7.650929927825928,3405.08251953125,1.2073758840560913,1.7709959745407104,3.211108684539795,3.626041889190674,7237.305356554576
3000,1.872300386428833,1.9953497648239136,8.118263244628906,1.0706979036331177,9.69311237335205,60.15532684326172,7.8275251388549805,2075.3828125,12.811205863952637,78.74589538574219,4.996627330780029,2407.718505859375,9.110753059387207,59.08930969238281,7.936070442199707,27474.70703125,1.1857218742370605,1.7105375528335571,3.435765266418457,3.842195749282837,8657.521105056432
3500,1.872424840927124,1.9953595399856567,8.144624710083008,1.0706214904785156,9.715842247009277,59.748958587646484,8.037680625915527,2519.221435546875,12.86525821685791,77.38751220703125,5.11292028427124,1975.9915771484375,9.2872953414917,58.19902038574219,8.157953262329102,9812.71875,1.1739521026611328,1.6768298149108887,3.629957437515259,3.9598000049591064,9911.824200240288
4000,1.8725708723068237,1.9953711032867432,8.162126541137695,1.070531964302063,9.729497909545898,59.561214447021484,8.16352653503418,3734.383544921875,12.944416999816895,76.6856460571289,5.176539421081543,2255.206298828125,9.383004188537598,57.824806213378906,8.29777717590332,6447.7421875,1.1686946153640747,1.6599045991897583,3.7797937393188477,4.080073833465576,10818.08844148528
4500,1.8726409673690796,1.9953763484954834,8.170255661010742,1.0704890489578247,9.73567008972168,59.48863983154297,8.217710494995117,4607.544921875,12.988383293151855,76.42256164550781,5.2022881507873535,2642.164306640625,9.422361373901367,57.692466735839844,8.356431007385254,8750.2431640625,1.1658064126968384,1.6506119966506958,3.8482577800750732,4.1456098556518555,11232.227095722521
4999,1.8726574182510376,1.9953776597976685,8.171783447265625,1.070478916168213,9.738357543945312,59.47842788696289,8.226815223693848,4793.91552734375,12.996552467346191,76.37786102294922,5.206848621368408,2724.70849609375,9.42846393585205,57.670082092285156,8.367019653320312,10265.9853515625,1.1651723384857178,1.648627519607544,3.860429525375366,4.157678127288818,11306.546198510501
