Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.868061900138855,1.9950138330459595,5.1781005859375,1.0733087062835693,76.50350952148438,182.2472381591797,0.07025399059057236,231.17933654785156,77.43833923339844,182.5576629638672,0.06982450932264328,1198.5068359375,77.67390441894531,181.3463897705078,0.06921489536762238,1380.2288818359375,1.0031992197036743,1.0240061283111572,0.9035926461219788,25.5321102142334,4066.8821998073004
500,1.867969274520874,1.9950060844421387,6.560849666595459,1.0733659267425537,86.62474060058594,192.95240783691406,0.43809834122657776,4189.39794921875,53.95386505126953,186.28553771972656,0.8413912653923035,3141.2119140625,73.08119201660156,192.4322509765625,1.0110960006713867,5880.384765625,1.0046731233596802,1.0303157567977905,0.38370952010154724,152.42129516601562,2401953.673869871
1000,1.867891550064087,1.9950000047683716,6.5612640380859375,1.0734140872955322,83.16242980957031,190.4859619140625,0.44161537289619446,798.4071655273438,63.08375930786133,179.20167541503906,0.9136735796928406,884.0780029296875,74.6114501953125,188.92015075683594,1.115214467048645,18178.666015625,1.0832432508468628,1.320024847984314,0.5623109936714172,26.498607635498047,4250085.8154365625
1500,1.867816686630249,1.9949939250946045,6.563769817352295,1.073460340499878,81.28080749511719,188.7703094482422,0.4458725154399872,597.2230834960938,65.87306213378906,176.43072509765625,0.9747952222824097,1252.2596435546875,77.14742279052734,186.85943603515625,1.1870273351669312,4777.294921875,1.105063796043396,1.3860957622528076,0.616298496723175,18.222034454345703,5342803.85411988
2000,1.8674477338790894,1.9949638843536377,6.565389633178711,1.0736885070800781,81.02884674072266,187.9542236328125,0.4457559287548065,1083.681640625,68.29438018798828,174.50184631347656,1.010248064994812,3168.0546875,77.61969757080078,185.9395294189453,1.2484707832336426,18192.4453125,1.118970513343811,1.4291425943374634,0.6483736634254456,14.25216007232666,6126738.933745506
2500,1.867110013961792,1.994936466217041,6.567636489868164,1.0738977193832397,79.74781036376953,187.4170684814453,0.44812485575675964,1409.1287841796875,68.52224731445312,174.06695556640625,1.037571907043457,2938.402099609375,76.64820861816406,185.38787841796875,1.2977933883666992,14907.708984375,1.1318098306655884,1.4690537452697754,0.6782285571098328,11.743456840515137,6880942.669059941
3000,1.8670364618301392,1.9949302673339844,6.568718433380127,1.0739431381225586,79.74569702148438,187.21324157714844,0.4458734691143036,656.9490356445312,68.4679183959961,173.46376037597656,1.033493995666504,1858.0675048828125,77.45111083984375,185.0021514892578,1.313214898109436,7035.23046875,1.1368545293807983,1.488022804260254,0.711016058921814,10.40002727508545,7235281.147098459
3500,1.866997241973877,1.9949270486831665,6.569454669952393,1.073967456817627,79.74697875976562,187.0626220703125,0.44441452622413635,1961.6641845703125,68.44161987304688,173.589599609375,1.0255247354507446,1749.1536865234375,77.6386947631836,184.8491668701172,1.3203034400939941,4207.7734375,1.1489226818084717,1.530565619468689,0.7302645444869995,8.517824172973633,7390224.673712203
4000,1.866944670677185,1.9949229955673218,6.569906234741211,1.0740001201629639,79.67862701416016,187.05886840820312,0.44434836506843567,1155.7550048828125,68.78700256347656,173.69573974609375,1.0240530967712402,805.0850830078125,77.81404876708984,184.7986602783203,1.3219702243804932,5990.54296875,1.1633018255233765,1.5845134258270264,0.7373847961425781,6.825077533721924,7460381.743726744
4500,1.8669363260269165,1.994922161102295,6.569884777069092,1.074005126953125,79.61325073242188,187.0450439453125,0.44469526410102844,1238.909423828125,68.77440643310547,173.6943359375,1.0260624885559082,2343.96142578125,77.73197937011719,184.76129150390625,1.3220888376235962,9303.87109375,1.1684162616729736,1.6055911779403687,0.7414348125457764,6.278792381286621,7522594.383040953
4999,1.8669300079345703,1.9949216842651367,6.569888591766357,1.0740091800689697,79.61211395263672,187.03871154785156,0.44469067454338074,1473.2706298828125,68.75977325439453,173.69998168945312,1.0261744260787964,2605.402099609375,77.79618835449219,184.73936462402344,1.320928692817688,8403.32421875,1.1695938110351562,1.6112662553787231,0.7422857880592346,6.124185562133789,7525367.251080727
