Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8513197898864746,1.993553638458252,5.207705497741699,1.0838111639022827,76.36278533935547,182.18919372558594,0.07021286338567734,938.4259033203125,77.21942138671875,182.45262145996094,0.06977701932191849,299.19830322265625,77.67463684082031,181.70924377441406,0.06922423839569092,1423.177490234375,1.0086669921875,1.0563889741897583,0.9006854295730591,18.799667358398438,inf
500,1.8990716934204102,1.997175931930542,6.266324520111084,1.0546365976333618,59.9028434753418,153.32200622558594,0.3477255702018738,9665.0283203125,27.28278160095215,141.5214385986328,0.866148054599762,1553.6944580078125,33.92796325683594,124.18638610839844,0.9479984045028687,44673.27734375,1.0729706287384033,1.290749192237854,0.37570327520370483,25.93315315246582,inf
1000,1.8986270427703857,1.99714994430542,6.266783714294434,1.054897427558899,59.16007995605469,155.5091094970703,0.3482784628868103,1231.1558837890625,31.09806251525879,152.8479766845703,0.9192406535148621,2683.60302734375,39.63521957397461,141.8877410888672,0.9855183959007263,2237880.0,1.0708483457565308,1.3036296367645264,0.41452348232269287,11.859580993652344,inf
1500,1.8986884355545044,1.997153639793396,6.263919353485107,1.0548614263534546,54.74085235595703,155.7176055908203,0.3747088611125946,1105.284423828125,37.933349609375,160.977783203125,0.9619119167327881,3399.594970703125,44.96145248413086,154.43023681640625,1.0511231422424316,15419.46875,1.0672917366027832,1.3145085573196411,0.43710076808929443,7.109951972961426,inf
2000,1.8697081804275513,1.9951459169387817,10.882546424865723,1.072292447090149,55.44182586669922,161.9691925048828,0.5110552906990051,518.5713500976562,45.46736145019531,168.40460205078125,1.0381715297698975,1431.1397705078125,50.688865661621094,162.4981689453125,1.122639775276184,22526.1484375,1.009094476699829,1.05381178855896,0.36176514625549316,68.51783752441406,inf
2500,1.8177480697631836,1.9899559020996094,28.627302169799805,1.105834722518921,66.80111694335938,177.37692260742188,0.7329919338226318,882.815673828125,57.09830856323242,174.78082275390625,1.1121960878372192,567.156982421875,58.18973922729492,170.638427734375,1.2256582975387573,2799.79638671875,1.000745415687561,1.0064409971237183,0.20708352327346802,95.53544616699219,inf
3000,1.8654593229293823,1.9948006868362427,38.094425201416016,1.0749212503433228,70.64405059814453,180.2505645751953,0.9193040132522583,3656.79345703125,62.56255340576172,176.7725372314453,1.228918194770813,3152.886962890625,63.64314270019531,174.75990295410156,1.3311800956726074,6425.611328125,1.0004230737686157,1.0039482116699219,0.19928693771362305,99.77721405029297,inf
3500,1.7993577718734741,1.9875788688659668,44.61793899536133,1.118483066558838,70.82140350341797,180.19271850585938,1.0854520797729492,589.5869140625,63.86088562011719,177.98150634765625,1.3626445531845093,2261.84716796875,69.37922668457031,176.2494354248047,1.4087588787078857,25825.810546875,1.0007812976837158,1.006793737411499,0.16209302842617035,77.48260498046875,inf
4000,1.7775110006332397,1.984352946281433,47.27638626098633,1.1340879201889038,73.2284927368164,180.14649963378906,1.1614981889724731,416.79400634765625,67.74781799316406,178.87571716308594,1.40703547000885,384.3658142089844,70.03116607666016,177.1042022705078,1.480000376701355,5038.44189453125,1.0016260147094727,1.0129507780075073,0.10719862580299377,55.08985137939453,inf
4500,1.8234440088272095,1.9906320571899414,47.972660064697266,1.1020034551620483,73.1548843383789,180.53485107421875,1.1988128423690796,1991.6773681640625,69.04524993896484,179.01361083984375,1.4287422895431519,1024.198486328125,69.03799438476562,177.58384704589844,1.5243654251098633,6137.03466796875,1.0025275945663452,1.018975019454956,0.07758215069770813,46.67390060424805,inf
4999,1.819262981414795,1.990138292312622,48.03609085083008,1.1048119068145752,72.99447631835938,180.49790954589844,1.20882248878479,998.3401489257812,69.04627990722656,179.11761474609375,1.4369271993637085,448.1825256347656,69.76986694335938,177.56454467773438,1.5236729383468628,3410.6591796875,1.0010167360305786,1.0085774660110474,0.06916146725416183,68.03882598876953,inf
