epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.4329003095626831,7.174167633056641,0.2918377220630646,,7.299044609069824,0.002999999704010574,0.02999999703921747,1.8654447793960571,1.9947994947433472,5.194754123687744,1.0749303102493286,76.65543365478516,182.26358032226562,0.07018561661243439,307.4098815917969,77.75452423095703,182.54852294921875,0.06965985894203186,645.72509765625,77.70613098144531,181.663330078125,0.06916444003582001,1232.990234375,1.0032005310058594,1.0240147113800049,0.9032905697822571,25.521852493286133,4062.057004310396
500,0.006305498071014881,18.92776870727539,0.4300084114074707,,21.89236831665039,0.0029263178201258035,0.02926295708101175,1.9344669580459595,1.9988524913787842,6.317861557006836,1.0344703197479248,76.97367858886719,199.4875946044922,0.4066605865955353,422.8499450683594,61.646907806396484,176.5494842529297,0.6646871566772461,1555.796875,93.11476135253906,202.44586181640625,0.8247639536857605,2259.77734375,1.0062512159347534,1.0386241674423218,0.4504530131816864,220.18621826171875,1624196.6430924777
1000,0.004806258715689182,19.696889877319336,0.4860481917858124,,23.388490676879883,0.0027130669537502256,0.027129808451334846,1.9342182874679565,1.9988434314727783,6.321338653564453,1.0346078872680664,78.35198974609375,195.82476806640625,0.38953763246536255,753.7808227539062,55.323974609375,166.76055908203125,0.6626635193824768,1000.009033203125,94.1358642578125,202.2939910888672,0.8223676085472107,6953.546875,1.0073481798171997,1.0443260669708252,0.45107781887054443,174.12721252441406,1549562.0569839212
1500,0.0035374772269278765,19.994457244873047,0.5126757025718689,,23.95199966430664,0.002381121585490829,0.023809358600580043,1.9341150522232056,1.9988398551940918,6.324427127838135,1.0346651077270508,78.88008117675781,193.27728271484375,0.38152846693992615,736.8970947265625,51.5198860168457,159.7021942138672,0.6486953496932983,1935.825439453125,94.84639739990234,202.14451599121094,0.8210080862045288,8812.3154296875,1.0070970058441162,1.0430773496627808,0.45183831453323364,162.5769500732422,1486481.0593206284
2000,0.0027427126187831163,20.513507843017578,0.5386350154876709,,25.61163902282715,0.0019629748407922155,0.01962663629507368,1.934388279914856,1.9988497495651245,6.326050281524658,1.0345138311386108,78.53254699707031,191.9391326904297,0.37955230474472046,742.8082275390625,48.14488983154297,156.80047607421875,0.6466317176818848,1207.922119140625,94.76548767089844,202.04063415527344,0.8225004076957703,8202.72265625,1.0096291303634644,1.055896282196045,0.4542158544063568,102.91219329833984,1484908.3590444736
2500,0.0015272300224751234,21.052410125732422,0.5641074180603027,,28.33181381225586,0.0014995578364251723,0.014991075536818636,1.9346712827682495,1.9988600015640259,6.326635837554932,1.0343573093414307,77.84528350830078,191.28421020507812,0.3798873722553253,507.0246887207031,48.538761138916016,156.90150451660156,0.6364184617996216,768.6392822265625,94.46099853515625,202.00538635253906,0.8245350122451782,7058.08544921875,1.0139915943145752,1.0762380361557007,0.4584064185619354,92.4206314086914,1480028.9868187876
3000,0.0008223665063269436,21.270462036132812,0.5671762228012085,,30.742992401123047,0.0010362330575932738,0.010356437310683876,1.9345324039459229,1.9988548755645752,6.32733154296875,1.0344339609146118,77.13622283935547,191.0124053955078,0.3812481462955475,12763.3173828125,48.31404113769531,157.12191772460938,0.6380804181098938,3691.255126953125,94.3884506225586,201.9649200439453,0.8249745965003967,59951.0078125,1.0198177099227905,1.1014301776885986,0.46365126967430115,86.43318939208984,1507216.8589564473
3500,0.00045191345270723104,21.348533630371094,0.5577999949455261,,33.52177047729492,0.000618353961822141,0.00617639229766675,1.934620976448059,1.998858094215393,6.327491760253906,1.034385085105896,77.0498046875,190.96205139160156,0.3814823031425476,746.2471923828125,48.4133415222168,157.06170654296875,0.6386067867279053,2127.338134765625,94.5211410522461,201.91726684570312,0.8241669535636902,36312.68359375,1.0236659049987793,1.117357611656189,0.46909236907958984,74.83600616455078,1525643.4333563733
4000,0.00023748002422507852,21.282386779785156,0.5421807169914246,,36.274784088134766,0.0002868254665407142,0.0028601124277275675,1.9346517324447632,1.998859167098999,6.327506065368652,1.0343679189682007,76.93283081054688,190.95904541015625,0.38180777430534363,543.7194213867188,48.35842514038086,157.05062866210938,0.6395048499107361,1401.263427734375,94.69610595703125,201.9210205078125,0.8228728771209717,20486.50390625,1.0265655517578125,1.1296875476837158,0.4709257185459137,53.12154006958008,1532661.6894441785
4500,9.158272587228566e-05,21.201461791992188,0.5285277366638184,,40.3975830078125,7.409989076198911e-05,0.00073221828041645,1.9346293210983276,1.9988583326339722,6.327530384063721,1.0343804359436035,76.87760925292969,190.96432495117188,0.38197389245033264,420.20379638671875,48.33543395996094,157.04200744628906,0.6396432518959045,3132.824951171875,94.71404266357422,201.68910217285156,0.8223838806152344,23899.09765625,1.0288833379745483,1.1425766944885254,0.4714082181453705,27.185924530029297,1534325.298939739
