Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.9067625999450684,1.9976093769073486,7.304179668426514,1.050154447555542,77.89068603515625,182.55149841308594,1.1331971883773804,999.307861328125,76.51313781738281,182.20997619628906,1.1451828479766846,5705.2412109375,75.46617889404297,181.2848358154297,1.152369737625122,654.876953125,1.719454288482666,2.616194725036621,0.7717801332473755,1.8593641519546509,1348829.9259206052
500,1.9262475967407227,1.9985343217849731,7.955265998840332,1.0390499830245972,76.93130493164062,181.8343963623047,1.1422348022460938,717.8479614257812,75.43989562988281,181.266845703125,1.1044834852218628,1273.0086669921875,58.79581069946289,160.5991973876953,1.0993183851242065,1287.5738525390625,1.5986669063568115,2.4521968364715576,0.6178327798843384,2.2728192806243896,1090645.8243655043
1000,1.944890022277832,1.999197244644165,8.077293395996094,1.028748869895935,76.37217712402344,181.13499450683594,1.152360200881958,13530.2373046875,73.01445007324219,180.03932189941406,1.1117284297943115,8027.12890625,58.20030975341797,155.07066345214844,1.1452281475067139,1880.9150390625,1.493432879447937,2.299377918243408,0.684360682964325,2.655501127243042,1297626.983965266
1500,1.954639196395874,1.9994615316390991,8.146293640136719,1.023482322692871,75.86583709716797,180.5233154296875,1.1632229089736938,530.9085693359375,71.22828674316406,179.12709045410156,1.12565279006958,1750.29150390625,55.20602798461914,152.01138305664062,1.22355055809021,46066.76953125,1.442652702331543,2.2193660736083984,0.7552503943443298,2.862501621246338,1577103.9601835718
2000,1.9562857151031494,1.9995005130767822,8.17902660369873,1.0226008892059326,75.9300765991211,180.19598388671875,1.1683248281478882,397.8145751953125,70.42424011230469,178.53366088867188,1.1354131698608398,2547.3515625,52.00829315185547,150.33819580078125,1.3051097393035889,1925.4349365234375,1.4018447399139404,2.15029239654541,0.8127361536026001,3.0500879287719727,1841347.458395248
2500,1.955100178718567,1.9994726181030273,8.179080963134766,1.0232353210449219,75.64187622070312,180.0855255126953,1.1729942560195923,537.4343872070312,70.11935424804688,178.04466247558594,1.1400341987609863,1421.975341796875,50.26969909667969,149.29307556152344,1.3776217699050903,25710.673828125,1.3814283609390259,2.112229347229004,0.8577538132667542,3.1696889400482178,2067906.552634629
3000,1.9545419216156006,1.9994590282440186,8.17678451538086,1.0235345363616943,75.4208755493164,180.0762481689453,1.1761019229888916,902.3516845703125,69.82798767089844,177.84323120117188,1.1444711685180664,652.8411865234375,49.84357833862305,147.91726684570312,1.4297089576721191,2847.697265625,1.3785021305084229,2.10383939743042,0.8833496570587158,3.216359853744507,2223989.0004766607
3500,1.9542474746704102,1.999451994895935,8.1751127243042,1.0236923694610596,75.08879852294922,180.05006408691406,1.1800529956817627,7208.41064453125,69.74944305419922,177.69091796875,1.147923469543457,1140.481689453125,50.22322463989258,146.58377075195312,1.4713398218154907,21028.2109375,1.3719826936721802,2.0887210369110107,0.9128410816192627,3.2855982780456543,2379777.4531302215
4000,1.9542065858840942,1.9994510412216187,8.174097061157227,1.023714303970337,74.92317199707031,180.0415496826172,1.1827338933944702,1038.8046875,69.58809661865234,177.4949493408203,1.152503252029419,1019.4959716796875,50.56599044799805,145.08029174804688,1.5126887559890747,8876.1181640625,1.3609888553619385,2.0666165351867676,0.9425093531608582,3.3679237365722656,2541699.610788733
4500,1.9541748762130737,1.9994499683380127,8.173807144165039,1.0237313508987427,74.96826934814453,180.02903747558594,1.1835566759109497,452.5730285644531,69.36872863769531,177.32693481445312,1.1567871570587158,620.45068359375,50.637107849121094,144.10935974121094,1.540898084640503,1419.5020751953125,1.3551232814788818,2.054483413696289,0.9586660861968994,3.4157142639160156,2645015.164954495
4999,1.9541665315628052,1.9994499683380127,8.173778533935547,1.0237358808517456,74.9704360961914,180.02198791503906,1.1839779615402222,375.7977294921875,69.33599090576172,177.28408813476562,1.157845377922058,540.332275390625,50.61900329589844,143.96170043945312,1.5470458269119263,979.6521606445312,1.3539859056472778,2.052072763442993,0.9620304703712463,3.4256677627563477,2668265.4959106953
